x,y,var1,var2
0.033707865,0.584269663,-4.997448256,-4.879060626
0.04494382,0.584269663,-5.092072728,-4.958165353
0.056179775,0.584269663,-5.354700331,-5.19272785
0.06741573,0.584269663,-5.401885949,-5.219378397
0.078651685,0.584269663,-5.156029022,-4.993228231
0.08988764,0.584269663,-4.996647462,-4.806444783
0.101123596,0.584269663,-5.210000076,-4.736655498
0.112359551,0.584269663,-5.026716788,-4.571995479
0.123595506,0.584269663,-4.771287824,-4.251120073
0.134831461,0.584269663,-4.200076768,-3.920899095
0.146067416,0.584269663,-4.010373001,-3.668643489
0.157303371,0.584269663,-3.761546764,-3.500461395
0.168539326,0.584269663,-3.660547724,-3.428016571
0.179775281,0.584269663,-4.05649112,-3.648291342
0.191011236,0.584269663,-3.727845988,-3.492246177
0.202247191,0.584269663,-3.473124263,-3.398898828
0.213483146,0.584269663,-3.472198406,-3.357486151
0.224719101,0.584269663,-3.168149393,-3.16506007
0.235955056,0.584269663,-3.300962747,-3.235626453
0.247191011,0.584269663,-3.127115177,-3.232739823
0.258426966,0.584269663,-3.438040849,-3.471165482
0.269662921,0.584269663,-3.888411952,-3.738896958
0.280898876,0.584269663,-4.34631561,-3.905677494
0.292134831,0.584269663,-4.125802232,-3.950558699
0.303370787,0.584269663,-3.744704273,-3.846543815
0.314606742,0.584269663,-3.473276486,-3.683452924
0.325842697,0.584269663,-3.146883411,-3.625375747
0.337078652,0.584269663,-2.902435687,-3.504121649
0.348314607,0.584269663,-2.855532018,-3.324755834
0.359550562,0.584269663,-2.642055348,-3.223604349
0.370786517,0.584269663,-2.806436621,-3.407058059
0.382022472,0.584269663,-3.303944702,-3.761512478
0.393258427,0.584269663,-3.797606968,-3.970932118
0.404494382,0.584269663,-3.89081296,-3.748094864
0.415730337,0.584269663,-3.996433791,-3.652986434
0.426966292,0.584269663,-4.026853499,-3.490462882
0.438202247,0.584269663,-4.514541124,-3.614934381
0.449438202,0.584269663,-5.173001544,-3.755923161
0.460674157,0.584269663,-5.504373229,-3.714465835
0.471910112,0.584269663,-5.567459278,-3.559894522
0.483146067,0.584269663,-5.182693509,-3.378585874
0.494382022,0.584269663,-5.046301979,-3.444854245
0.505617978,0.584269663,-5.033276196,-3.481062153
0.516853933,0.584269663,-5.034723945,-3.54827825
0.528089888,0.584269663,-4.85566835,-3.434267924
0.539325843,0.584269663,-4.984807769,-3.397875363
0.550561798,0.584269663,-4.476669861,-3.138494943
0.561797753,0.584269663,-3.739086199,-2.86097566
0.573033708,0.584269663,-3.86086532,-2.967740561
0.584269663,0.584269663,-3.942421975,-3.089779714
0.595505618,0.584269663,-3.84005601,-3.098475878
0.606741573,0.584269663,-3.704497547,-3.090201512
0.617977528,0.584269663,-3.594429823,-3.238321056
0.629213483,0.584269663,-4.183643505,-3.60522452
0.640449438,0.584269663,-4.532864722,-3.830665006
0.651685393,0.584269663,-5.000953406,-4.08172175
0.662921348,0.584269663,-4.931725762,-4.0932991
0.674157303,0.584269663,-4.361661997,-3.857979963
0.685393258,0.584269663,-4.130854647,-3.800172038
0.696629213,0.584269663,-4.187959855,-3.883158555
0.707865169,0.584269663,-4.417208484,-4.257688665
0.719101124,0.584269663,-4.687223099,-4.640683101
0.730337079,0.584269663,-4.799748464,-4.722505064
0.741573034,0.584269663,-4.669512545,-4.629261933
0.752808989,0.584269663,-4.326808237,-4.426030221
0.764044944,0.584269663,-3.839149742,-4.120450522
0.775280899,0.584269663,-3.771740717,-4.084084303
0.786516854,0.584269663,-3.329961701,-3.831994017
0.797752809,0.584269663,-3.189016317,-4.012132539
0.808988764,0.584269663,-3.256781885,-4.357587975
0.820224719,0.584269663,-3.398969829,-4.705375463
0.831460674,0.584269663,-3.936133847,-5.162803641
0.842696629,0.584269663,-4.042105268,-5.218935266
0.853932584,0.584269663,-4.204336806,-5.326613263
0.865168539,0.584269663,-4.116431821,-5.288622695
0.876404494,0.584269663,-3.870336599,-5.224473875
0.887640449,0.584269663,-4.308400371,-5.564715809
0.898876404,0.584269663,-4.068417229,-5.289707581
0.91011236,0.584269663,-4.103515608,-5.181512427
0.921348315,0.584269663,-3.984545273,-4.909818304
0.93258427,0.584269663,-3.830144822,-4.86442301
0.943820225,0.584269663,-3.41494789,-4.697797831
0.95505618,0.584269663,-3.818674119,-4.882774053
0.966292135,0.584269663,-4.363592792,-5.071321686
0.97752809,0.584269663,-4.936506443,-5.317663908
0.988764045,0.584269663,-5.58666473,-5.619957395
1,0.584269663,-6.020822644,-5.746832004
0,0.595505618,-4.122539042,-4.210992097
0.011235955,0.595505618,-4.348294627,-4.518853395
0.02247191,0.595505618,-4.510201225,-4.591468865
0.033707865,0.595505618,-4.768283425,-4.746195921
0.04494382,0.595505618,-4.77162619,-4.778927138
0.056179775,0.595505618,-5.113025563,-5.082664144
0.06741573,0.595505618,-5.170890395,-5.140988306
0.078651685,0.595505618,-5.397623838,-5.226650275
0.08988764,0.595505618,-5.301324276,-5.047502355
0.101123596,0.595505618,-5.161368015,-4.696787932
0.112359551,0.595505618,-5.197690522,-4.604894375
0.123595506,0.595505618,-5.129149508,-4.451458695
0.134831461,0.595505618,-4.612094145,-4.093961037
0.146067416,0.595505618,-4.217163413,-3.862835235
0.157303371,0.595505618,-3.944076254,-3.649384152
0.168539326,0.595505618,-3.839051229,-3.543656389
0.179775281,0.595505618,-3.760254286,-3.402147492
0.191011236,0.595505618,-3.423876433,-3.083497685
0.202247191,0.595505618,-3.142681666,-3.113637223
0.213483146,0.595505618,-3.381387209,-3.306418534
0.224719101,0.595505618,-3.086303627,-3.107874118
0.235955056,0.595505618,-3.090207703,-3.102194145
0.247191011,0.595505618,-3.124506398,-3.239232495
0.258426966,0.595505618,-3.715212369,-3.600323117
0.269662921,0.595505618,-4.407261591,-3.965395198
0.280898876,0.595505618,-4.496729733,-3.99578697
0.292134831,0.595505618,-4.692013554,-4.218724687
0.303370787,0.595505618,-4.395741341,-4.276539384
0.314606742,0.595505618,-4.043390079,-4.143350005
0.325842697,0.595505618,-3.453325149,-3.743557571
0.337078652,0.595505618,-3.355312816,-3.778964234
0.348314607,0.595505618,-3.269911711,-3.633427715
0.359550562,0.595505618,-3.136325437,-3.502284415
0.370786517,0.595505618,-3.230945279,-3.588722727
0.382022472,0.595505618,-3.412162592,-3.692543192
0.393258427,0.595505618,-3.703916974,-3.830134152
0.404494382,0.595505618,-3.849676614,-3.80671572
0.415730337,0.595505618,-4.39099008,-3.947771838
0.426966292,0.595505618,-4.146742768,-3.675436464
0.438202247,0.595505618,-4.614210982,-3.730875362
0.449438202,0.595505618,-5.015941802,-3.747936207
0.460674157,0.595505618,-5.650705892,-3.86584449
0.471910112,0.595505618,-5.54700478,-3.729208417
0.483146067,0.595505618,-5.489954387,-3.641044799
0.494382022,0.595505618,-5.1026507,-3.50794856
0.505617978,0.595505618,-5.102190395,-3.595692978
0.516853933,0.595505618,-4.750456775,-3.414028267
0.528089888,0.595505618,-4.845095493,-3.450801596
0.539325843,0.595505618,-4.840284342,-3.451194027
0.550561798,0.595505618,-4.164595691,-3.028611238
0.561797753,0.595505618,-3.847872595,-2.895975374
0.573033708,0.595505618,-3.931013472,-3.074961939
0.584269663,0.595505618,-3.796815839,-3.021774663
0.595505618,0.595505618,-3.749859487,-3.118793663
0.606741573,0.595505618,-3.565852353,-3.130466116
0.617977528,0.595505618,-3.810258331,-3.357594905
0.629213483,0.595505618,-4.245244127,-3.65694652
0.640449438,0.595505618,-4.548434228,-3.960246755
0.651685393,0.595505618,-5.001099333,-4.197719348
0.662921348,0.595505618,-4.711642152,-4.132402958
0.674157303,0.595505618,-4.213924449,-3.880539673
0.685393258,0.595505618,-4.15820491,-3.887916884
0.696629213,0.595505618,-3.820464083,-3.746094445
0.707865169,0.595505618,-4.155782638,-4.064278936
0.719101124,0.595505618,-5.074425333,-4.701962032
0.730337079,0.595505618,-5.230140569,-4.859257071
0.741573034,0.595505618,-5.160237806,-4.919954298
0.752808989,0.595505618,-4.742231172,-4.666915255
0.764044944,0.595505618,-4.565816768,-4.530780664
0.775280899,0.595505618,-3.671596517,-4.142008628
0.786516854,0.595505618,-3.544006972,-4.059169958
0.797752809,0.595505618,-3.291546981,-4.030698149
0.808988764,0.595505618,-3.51567696,-4.402727787
0.820224719,0.595505618,-3.662559928,-4.791227706
0.831460674,0.595505618,-4.197587081,-5.215741996
0.842696629,0.595505618,-4.145587321,-5.135168758
0.853932584,0.595505618,-4.041995727,-5.234753934
0.865168539,0.595505618,-4.152014004,-5.278311446
0.876404494,0.595505618,-4.02548865,-5.345164035
0.887640449,0.595505618,-4.221036581,-5.497483889
0.898876404,0.595505618,-4.091537964,-5.366207573
0.91011236,0.595505618,-4.044421078,-5.20504985
0.921348315,0.595505618,-3.641430359,-4.84243
0.93258427,0.595505618,-3.588847476,-4.843890659
0.943820225,0.595505618,-3.575973569,-4.785265163
0.95505618,0.595505618,-3.779323328,-4.871039794
0.966292135,0.595505618,-4.419788572,-5.077020277
0.97752809,0.595505618,-5.160056884,-5.268416843
0.988764045,0.595505618,-5.520865401,-5.463864818
1,0.595505618,-5.924352243,-5.711028254
0,0.606741573,-3.886324344,-4.305620504
0.011235955,0.606741573,-4.274818079,-4.601340938
0.02247191,0.606741573,-4.297357708,-4.619879418
0.033707865,0.606741573,-4.127599337,-4.521314179
0.04494382,0.606741573,-4.48293509,-4.760590768
0.056179775,0.606741573,-5.17611193,-5.193510455
0.06741573,0.606741573,-5.261998483,-5.317778904
0.078651685,0.606741573,-5.556312423,-5.447944539
0.08988764,0.606741573,-5.261762728,-5.103165332
0.101123596,0.606741573,-4.869626936,-4.716378749
0.112359551,0.606741573,-5.525626743,-4.850561991
0.123595506,0.606741573,-4.948224923,-4.436418191
0.134831461,0.606741573,-4.867797336,-4.343093062
0.146067416,0.606741573,-4.572827743,-4.197923801
0.157303371,0.606741573,-4.174140014,-3.819952808
0.168539326,0.606741573,-4.261825668,-3.756011765
0.179775281,0.606741573,-3.976100645,-3.524889795
0.191011236,0.606741573,-3.807239364,-3.380822241
0.202247191,0.606741573,-3.612226101,-3.29165991
0.213483146,0.606741573,-3.503357795,-3.333339796
0.224719101,0.606741573,-3.694627948,-3.375411338
0.235955056,0.606741573,-3.5373706,-3.289861745
0.247191011,0.606741573,-3.788002991,-3.505385558
0.258426966,0.606741573,-4.301630639,-3.88052474
0.269662921,0.606741573,-4.475043925,-3.969663684
0.280898876,0.606741573,-5.020426348,-4.338441548
0.292134831,0.606741573,-4.924220605,-4.580872405
0.303370787,0.606741573,-4.548133951,-4.418943322
0.314606742,0.606741573,-3.996691975,-4.008884165
0.325842697,0.606741573,-3.628606955,-3.804596268
0.337078652,0.606741573,-3.888862954,-4.028056994
0.348314607,0.606741573,-3.715609837,-3.955309624
0.359550562,0.606741573,-3.324949573,-3.680243293
0.370786517,0.606741573,-3.14059011,-3.481007608
0.382022472,0.606741573,-3.345812503,-3.54379237
0.393258427,0.606741573,-3.832548517,-3.848332745
0.404494382,0.606741573,-4.129332143,-3.95228603
0.415730337,0.606741573,-3.999525646,-3.792780106
0.426966292,0.606741573,-4.377165758,-3.88727852
0.438202247,0.606741573,-4.764134303,-3.765848442
0.449438202,0.606741573,-4.798976912,-3.541809055
0.460674157,0.606741573,-5.356094061,-3.762438452
0.471910112,0.606741573,-5.745206428,-3.937104564
0.483146067,0.606741573,-5.818020673,-3.879527436
0.494382022,0.606741573,-5.595808185,-3.815344581
0.505617978,0.606741573,-5.403143232,-3.872242972
0.516853933,0.606741573,-4.714011222,-3.501580774
0.528089888,0.606741573,-4.722988284,-3.407935662
0.539325843,0.606741573,-4.392981748,-3.233540323
0.550561798,0.606741573,-3.904942793,-2.993777851
0.561797753,0.606741573,-3.794998597,-2.961947518
0.573033708,0.606741573,-3.743763246,-3.117423956
0.584269663,0.606741573,-3.376796189,-3.007686782
0.595505618,0.606741573,-3.744817449,-3.160995199
0.606741573,0.606741573,-3.541664392,-3.171733725
0.617977528,0.606741573,-3.889636341,-3.394878117
0.629213483,0.606741573,-4.446383639,-3.733103878
0.640449438,0.606741573,-4.757500439,-4.050420912
0.651685393,0.606741573,-5.121596918,-4.345158961
0.662921348,0.606741573,-4.553093017,-4.249378583
0.674157303,0.606741573,-4.26045503,-4.056519507
0.685393258,0.606741573,-4.136296907,-3.912343367
0.696629213,0.606741573,-4.161300542,-4.047776864
0.707865169,0.606741573,-4.30678124,-4.250015227
0.719101124,0.606741573,-5.112862013,-4.742192635
0.730337079,0.606741573,-5.438854404,-4.896400101
0.741573034,0.606741573,-5.18734696,-4.847818892
0.752808989,0.606741573,-5.16390915,-4.78680847
0.764044944,0.606741573,-4.859543013,-4.730424084
0.775280899,0.606741573,-4.241820719,-4.401136017
0.786516854,0.606741573,-4.348176198,-4.50403392
0.797752809,0.606741573,-3.558642138,-4.173413636
0.808988764,0.606741573,-3.656389079,-4.41795393
0.820224719,0.606741573,-3.786479954,-4.714698846
0.831460674,0.606741573,-4.052171803,-5.087157807
0.842696629,0.606741573,-4.001701369,-5.106981163
0.853932584,0.606741573,-3.993782281,-5.098672464
0.865168539,0.606741573,-3.740915398,-4.953861389
0.876404494,0.606741573,-3.658022181,-5.116361898
0.887640449,0.606741573,-3.642918325,-5.18187848
0.898876404,0.606741573,-3.735729638,-5.210516412
0.91011236,0.606741573,-3.569333212,-5.01240059
0.921348315,0.606741573,-3.534344621,-4.93762927
0.93258427,0.606741573,-3.532249584,-4.893610494
0.943820225,0.606741573,-3.991187071,-5.031925955
0.95505618,0.606741573,-4.062258117,-4.88264157
0.966292135,0.606741573,-4.571776544,-5.057092885
0.97752809,0.606741573,-5.023029655,-5.174361318
0.988764045,0.606741573,-5.208400758,-5.292936908
1,0.606741573,-5.824118553,-5.56896598
0,0.617977528,-3.773463757,-4.212217718
0.011235955,0.617977528,-4.114192514,-4.43090833
0.02247191,0.617977528,-4.185519768,-4.511304911
0.033707865,0.617977528,-3.758283719,-4.338349863
0.04494382,0.617977528,-3.779590816,-4.545474816
0.056179775,0.617977528,-4.246610698,-4.889433743
0.06741573,0.617977528,-4.757062179,-5.203691078
0.078651685,0.617977528,-4.961990199,-5.163928016
0.08988764,0.617977528,-5.340573907,-5.266171008
0.101123596,0.617977528,-5.227983307,-5.026311247
0.112359551,0.617977528,-5.232455869,-4.84881192
0.123595506,0.617977528,-4.938971168,-4.532002886
0.134831461,0.617977528,-4.714735897,-4.405702923
0.146067416,0.617977528,-4.607779245,-4.291089699
0.157303371,0.617977528,-4.431843065,-4.103772437
0.168539326,0.617977528,-4.507147884,-3.987859773
0.179775281,0.617977528,-4.239563959,-3.776347527
0.191011236,0.617977528,-4.084885299,-3.624891411
0.202247191,0.617977528,-4.157559258,-3.696873095
0.213483146,0.617977528,-3.625711286,-3.442622948
0.224719101,0.617977528,-4.10790644,-3.654451268
0.235955056,0.617977528,-4.018572496,-3.607527496
0.247191011,0.617977528,-4.058936977,-3.576681055
0.258426966,0.617977528,-4.273055303,-3.787020515
0.269662921,0.617977528,-4.238029373,-3.926408197
0.280898876,0.617977528,-4.785764243,-4.35811686
0.292134831,0.617977528,-4.948950933,-4.594652156
0.303370787,0.617977528,-4.939340467,-4.647330423
0.314606742,0.617977528,-4.348227337,-4.205760485
0.325842697,0.617977528,-4.213761867,-4.149906253
0.337078652,0.617977528,-4.044628647,-4.085290421
0.348314607,0.617977528,-3.760005883,-3.944614108
0.359550562,0.617977528,-3.54692741,-3.78542588
0.370786517,0.617977528,-3.444468741,-3.672121547
0.382022472,0.617977528,-3.380117441,-3.534516213
0.393258427,0.617977528,-3.887280273,-3.83260011
0.404494382,0.617977528,-3.760221264,-3.757764543
0.415730337,0.617977528,-3.647569704,-3.79908171
0.426966292,0.617977528,-4.284417767,-3.816887947
0.438202247,0.617977528,-4.361324637,-3.664793505
0.449438202,0.617977528,-4.94833598,-3.758968097
0.460674157,0.617977528,-5.542207438,-3.967608698
0.471910112,0.617977528,-5.752182794,-3.971802358
0.483146067,0.617977528,-6.054787114,-4.10842916
0.494382022,0.617977528,-6.13309377,-4.213297217
0.505617978,0.617977528,-5.871162791,-4.138888911
0.516853933,0.617977528,-5.581593386,-4.019457492
0.528089888,0.617977528,-5.017618825,-3.56424595
0.539325843,0.617977528,-4.350825697,-3.156686685
0.550561798,0.617977528,-4.178300939,-3.18330993
0.561797753,0.617977528,-3.821572568,-3.108806418
0.573033708,0.617977528,-3.906720588,-3.263243754
0.584269663,0.617977528,-3.994447028,-3.441449561
0.595505618,0.617977528,-3.969875565,-3.43326257
0.606741573,0.617977528,-3.547488829,-3.348924217
0.617977528,0.617977528,-3.81475157,-3.423806456
0.629213483,0.617977528,-4.437018013,-3.814071817
0.640449438,0.617977528,-4.880795524,-4.185007339
0.651685393,0.617977528,-4.960281335,-4.47039121
0.662921348,0.617977528,-4.761460064,-4.464675958
0.674157303,0.617977528,-4.1853508,-4.055326442
0.685393258,0.617977528,-4.035733721,-4.082303534
0.696629213,0.617977528,-4.335048703,-4.312211224
0.707865169,0.617977528,-4.676639081,-4.534152994
0.719101124,0.617977528,-4.982987491,-4.692232509
0.730337079,0.617977528,-5.143679614,-4.760460476
0.741573034,0.617977528,-4.842035004,-4.613718499
0.752808989,0.617977528,-4.623131181,-4.521837844
0.764044944,0.617977528,-4.497212774,-4.518743171
0.775280899,0.617977528,-4.452913315,-4.396642726
0.786516854,0.617977528,-4.51586878,-4.472988546
0.797752809,0.617977528,-4.254365439,-4.36947514
0.808988764,0.617977528,-3.724941493,-4.296512806
0.820224719,0.617977528,-3.560645783,-4.508014266
0.831460674,0.617977528,-3.729296831,-4.678790575
0.842696629,0.617977528,-3.93192441,-4.878330271
0.853932584,0.617977528,-3.638114878,-4.844432774
0.865168539,0.617977528,-3.401261793,-4.737166827
0.876404494,0.617977528,-3.603762257,-5.084157979
0.887640449,0.617977528,-3.400457731,-5.04149258
0.898876404,0.617977528,-3.462768091,-5.098672646
0.91011236,0.617977528,-3.667436694,-5.162521834
0.921348315,0.617977528,-3.571844995,-4.999425015
0.93258427,0.617977528,-3.926392434,-5.104400523
0.943820225,0.617977528,-4.470052493,-5.332335014
0.95505618,0.617977528,-4.315946714,-5.180631696
0.966292135,0.617977528,-4.948183318,-5.299287756
0.97752809,0.617977528,-5.032569741,-5.282653701
0.988764045,0.617977528,-5.200028702,-5.352140268
1,0.617977528,-5.200329191,-5.334379252
0,0.629213483,-3.976420773,-4.221167345
0.011235955,0.629213483,-3.650759623,-4.143736981
0.02247191,0.629213483,-3.177864044,-3.952285886
0.033707865,0.629213483,-3.231258906,-4.114707723
0.04494382,0.629213483,-3.491655743,-4.4305089
0.056179775,0.629213483,-3.76849748,-4.704948492
0.06741573,0.629213483,-4.252880985,-5.021446529
0.078651685,0.629213483,-4.496609403,-5.000689533
0.08988764,0.629213483,-4.909093015,-4.932966563
0.101123596,0.629213483,-5.213007086,-4.997611949
0.112359551,0.629213483,-5.149183439,-4.790456843
0.123595506,0.629213483,-4.930127362,-4.577747533
0.134831461,0.629213483,-4.504172898,-4.316650633
0.146067416,0.629213483,-4.252959195,-4.192480033
0.157303371,0.629213483,-3.961434073,-4.063129395
0.168539326,0.629213483,-3.689850455,-3.830260195
0.179775281,0.629213483,-3.91242807,-3.780901654
0.191011236,0.629213483,-4.395583066,-3.878545021
0.202247191,0.629213483,-4.041781793,-3.646024365
0.213483146,0.629213483,-3.963358674,-3.714463442
0.224719101,0.629213483,-4.058794542,-3.707022824
0.235955056,0.629213483,-4.311437022,-3.788644848
0.247191011,0.629213483,-4.3776512,-3.758694811
0.258426966,0.629213483,-4.014451758,-3.651556132
0.269662921,0.629213483,-4.223402289,-3.89753836
0.280898876,0.629213483,-4.572699081,-4.117886752
0.292134831,0.629213483,-4.902143645,-4.411594821
0.303370787,0.629213483,-4.651386415,-4.305355146
0.314606742,0.629213483,-4.382007047,-4.207502052
0.325842697,0.629213483,-4.432055357,-4.319190325
0.337078652,0.629213483,-3.808879936,-4.019060746
0.348314607,0.629213483,-3.920090334,-3.966250528
0.359550562,0.629213483,-3.437101161,-3.664855673
0.370786517,0.629213483,-3.574495803,-3.643604445
0.382022472,0.629213483,-3.840060747,-3.753216985
0.393258427,0.629213483,-3.914814537,-3.719158033
0.404494382,0.629213483,-4.124116851,-3.929212554
0.415730337,0.629213483,-3.960501603,-3.936913028
0.426966292,0.629213483,-4.279240483,-3.940008135
0.438202247,0.629213483,-4.57128127,-3.861131252
0.449438202,0.629213483,-5.137713006,-3.905679746
0.460674157,0.629213483,-5.467867074,-3.918274882
0.471910112,0.629213483,-6.16262997,-4.184156098
0.483146067,0.629213483,-6.54565875,-4.412720491
0.494382022,0.629213483,-6.279465038,-4.322686025
0.505617978,0.629213483,-6.143668351,-4.255093622
0.516853933,0.629213483,-5.7739553,-4.093620254
0.528089888,0.629213483,-5.175033846,-3.745480447
0.539325843,0.629213483,-4.385179777,-3.287638753
0.550561798,0.629213483,-4.386695693,-3.290586637
0.561797753,0.629213483,-3.869350908,-3.150362392
0.573033708,0.629213483,-4.092548208,-3.338695768
0.584269663,0.629213483,-3.979159404,-3.410986937
0.595505618,0.629213483,-4.018537926,-3.5421553
0.606741573,0.629213483,-4.10799188,-3.688701842
0.617977528,0.629213483,-4.547283224,-3.875011884
0.629213483,0.629213483,-4.774611877,-4.213203277
0.640449438,0.629213483,-4.84043101,-4.416853147
0.651685393,0.629213483,-4.906904984,-4.57762143
0.662921348,0.629213483,-4.367895819,-4.241564083
0.674157303,0.629213483,-4.521353039,-4.356683221
0.685393258,0.629213483,-4.436120616,-4.382471986
0.696629213,0.629213483,-4.510494052,-4.490343694
0.707865169,0.629213483,-4.848135829,-4.574700255
0.719101124,0.629213483,-5.189893918,-4.765367377
0.730337079,0.629213483,-5.300364795,-4.827413638
0.741573034,0.629213483,-4.800720454,-4.526702885
0.752808989,0.629213483,-4.735742131,-4.492954061
0.764044944,0.629213483,-4.171759079,-4.20313999
0.775280899,0.629213483,-3.78073843,-4.021796965
0.786516854,0.629213483,-4.097923909,-4.247783272
0.797752809,0.629213483,-4.125550275,-4.368552708
0.808988764,0.629213483,-3.525844531,-4.077084914
0.820224719,0.629213483,-3.608699279,-4.260245275
0.831460674,0.629213483,-3.905346406,-4.497574591
0.842696629,0.629213483,-4.012104679,-4.792466458
0.853932584,0.629213483,-4.04443012,-4.923189034
0.865168539,0.629213483,-3.492518428,-4.76631409
0.876404494,0.629213483,-3.358105074,-4.921093031
0.887640449,0.629213483,-3.132241534,-4.845439424
0.898876404,0.629213483,-3.147698292,-4.94016552
0.91011236,0.629213483,-3.048202547,-4.893663754
0.921348315,0.629213483,-3.591581253,-5.119822363
0.93258427,0.629213483,-4.095677056,-5.217808102
0.943820225,0.629213483,-4.69189785,-5.526087743
0.95505618,0.629213483,-4.979348172,-5.498194405
0.966292135,0.629213483,-5.057357696,-5.435044202
0.97752809,0.629213483,-5.372366867,-5.6374223
0.988764045,0.629213483,-5.274619153,-5.407235114
1,0.629213483,-5.182141966,-5.404161212
0,0.640449438,-3.485774003,-4.03812166
0.011235955,0.640449438,-3.112550184,-3.867219818
0.02247191,0.640449438,-2.612983547,-3.611111686
0.033707865,0.640449438,-2.593978764,-3.778849305
0.04494382,0.640449438,-2.773106887,-4.083993256
0.056179775,0.640449438,-2.92384925,-4.374048844
0.06741573,0.640449438,-3.690583837,-4.764594751
0.078651685,0.640449438,-4.110329338,-4.844974213
0.08988764,0.640449438,-4.355018039,-4.773393057
0.101123596,0.640449438,-4.662073919,-4.772096315
0.112359551,0.640449438,-4.666393456,-4.660730214
0.123595506,0.640449438,-4.903394758,-4.699397624
0.134831461,0.640449438,-4.433900918,-4.487843748
0.146067416,0.640449438,-4.33532269,-4.404838259
0.157303371,0.640449438,-3.83926961,-4.185746794
0.168539326,0.640449438,-3.343968452,-3.853139028
0.179775281,0.640449438,-3.320436374,-3.66154503
0.191011236,0.640449438,-4.27585564,-4.041333852
0.202247191,0.640449438,-4.092223991,-3.855357301
0.213483146,0.640449438,-3.69045981,-3.53065432
0.224719101,0.640449438,-3.696328333,-3.514892859
0.235955056,0.640449438,-4.373677462,-3.856290489
0.247191011,0.640449438,-4.503388831,-3.901008829
0.258426966,0.640449438,-4.51030945,-3.932964498
0.269662921,0.640449438,-4.551411417,-3.957676643
0.280898876,0.640449438,-4.432330919,-4.008038491
0.292134831,0.640449438,-4.65255125,-4.307384598
0.303370787,0.640449438,-4.710734646,-4.266193812
0.314606742,0.640449438,-4.981086827,-4.459975542
0.325842697,0.640449438,-4.254176123,-4.085845264
0.337078652,0.640449438,-4.123919578,-4.043742183
0.348314607,0.640449438,-4.215461908,-4.08446075
0.359550562,0.640449438,-4.077863403,-3.979404751
0.370786517,0.640449438,-4.114684913,-3.908644496
0.382022472,0.640449438,-4.057217103,-3.838447083
0.393258427,0.640449438,-4.31771445,-3.839771406
0.404494382,0.640449438,-4.647112921,-3.997983873
0.415730337,0.640449438,-4.056602833,-3.776182117
0.426966292,0.640449438,-4.209455331,-3.82072376
0.438202247,0.640449438,-4.577145705,-3.942388575
0.449438202,0.640449438,-5.293083896,-4.067185626
0.460674157,0.640449438,-5.761964118,-4.139034658
0.471910112,0.640449438,-6.322450267,-4.381539793
0.483146067,0.640449438,-6.331551909,-4.306792239
0.494382022,0.640449438,-6.556637755,-4.438055591
0.505617978,0.640449438,-6.407376229,-4.416701336
0.516853933,0.640449438,-5.742005724,-4.105316231
0.528089888,0.640449438,-5.129244621,-3.773177867
0.539325843,0.640449438,-4.505924588,-3.461083742
0.550561798,0.640449438,-4.31804321,-3.327819486
0.561797753,0.640449438,-4.094578107,-3.377315112
0.573033708,0.640449438,-3.995729926,-3.370019467
0.584269663,0.640449438,-4.40468,-3.712734278
0.595505618,0.640449438,-4.422747759,-3.796879416
0.606741573,0.640449438,-4.423193568,-3.908235492
0.617977528,0.640449438,-4.789047535,-4.169215123
0.629213483,0.640449438,-5.158991383,-4.608117427
0.640449438,0.640449438,-4.979483037,-4.594963184
0.651685393,0.640449438,-4.47325593,-4.445476243
0.662921348,0.640449438,-4.386084777,-4.401774413
0.674157303,0.640449438,-4.542502583,-4.491228857
0.685393258,0.640449438,-4.625144375,-4.557582894
0.696629213,0.640449438,-4.980833066,-4.740711923
0.707865169,0.640449438,-5.008619224,-4.66030261
0.719101124,0.640449438,-5.029169753,-4.594281572
0.730337079,0.640449438,-5.046236273,-4.648039973
0.741573034,0.640449438,-5.421021503,-4.867790033
0.752808989,0.640449438,-5.068236721,-4.69010076
0.764044944,0.640449438,-4.693374661,-4.529905619
0.775280899,0.640449438,-4.741321922,-4.581080957
0.786516854,0.640449438,-4.910232822,-4.728984491
0.797752809,0.640449438,-4.56522022,-4.614136524
0.808988764,0.640449438,-3.996911517,-4.324781301
0.820224719,0.640449438,-3.898470722,-4.358065052
0.831460674,0.640449438,-3.805228329,-4.448590385
0.842696629,0.640449438,-4.318822542,-4.871438931
0.853932584,0.640449438,-4.216289383,-5.077618501
0.865168539,0.640449438,-3.831080813,-4.917331538
0.876404494,0.640449438,-3.248105679,-4.833767012
0.887640449,0.640449438,-3.244677086,-4.91678356
0.898876404,0.640449438,-3.085788908,-4.890924179
0.91011236,0.640449438,-3.075446657,-4.917205601
0.921348315,0.640449438,-3.773321109,-5.221408794
0.93258427,0.640449438,-4.403272446,-5.532571391
0.943820225,0.640449438,-4.589010065,-5.567513477
0.95505618,0.640449438,-5.026162068,-5.593112115
0.966292135,0.640449438,-5.054859688,-5.517751197
0.97752809,0.640449438,-5.404500515,-5.722504171
0.988764045,0.640449438,-5.142007259,-5.469557615
1,0.640449438,-4.651601652,-5.257063977
0,0.651685393,-3.505102091,-4.07702972
0.011235955,0.651685393,-2.787833024,-3.660066677
0.02247191,0.651685393,-2.83472736,-3.742718471
